county,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersection_count,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
Lee County,37105,660.580685,2.7934250764526003,0.019086705205437853,1.079545838439501,0.029311463256417328,0.001200260138164471,0.0013266524476737828,4046.8835218819695,311.57262109557155,2673293,1099,0.30553238810119543,2089,0.5807617458993606,398,0.11064776202390882,2498,3.781521404913618,4.770642201834862,8580,3597,5.44520916472149,0.000949820673131492,4.1888093908455965e-05,0.010256410256410256,2174.766861371374,317.9041785793322,1436608.9830000023,4519,2.500973033083125
Lenoir County,37107,1033.630023,2.940960451977409,0.022119558038075963,1.0464668963543433,0.028942695722356672,0.0010674074821558585,0.00123029865529173,3213.5725095903194,316.64871563393797,3321645,1120,0.2711864406779661,2287,0.5537530266343825,718,0.1738498789346247,3009,2.9110996517561487,5.079903147699758,10490,4130,3.9956269729986356,0.0007991597322432594,3.642584498923448e-05,0.00228789323164919,1689.7974024889531,323.3892479170518,1746625.3279999967,5401,2.631234866828087
Lincoln County,37109,766.177348,2.7558958604853427,0.01767386895205641,1.0796695241034975,0.023682740644200256,0.0006320002194180376,0.0008406411839289576,4779.440031161014,302.0620876020773,3661898,1991,0.3706944703034817,3062,0.5700986780860176,308,0.05734500093092534,3380,4.411511262794472,4.514243157698752,12123,5371,7.010126329132873,0.0006756067956905483,2.8073160145578595e-05,0.005526684813989937,2457.6393493168043,304.3950208535394,1882987.5989999948,6186,2.3174455408676224
McDowell County,37111,1139.478112,2.6996731204425375,0.014072538843555402,1.1650241254157552,0.016059005950884282,0.00033764920872935637,0.0010876169766904232,2794.5503397260454,370.3138673101515,3184328,1631,0.4101081216997737,2224,0.5592154890621072,118,0.029670605984410358,2346,2.0588372653181777,4.3243650993210965,8599,3977,3.4901942899277034,0.000764805089430165,3.798070467620069e-05,0.004419118502151413,1452.8259512544325,378.3051581352845,1655463.3720000049,4376,2.210711591651999
Macon County,37113,1335.355308,2.68773546892316,0.018854749019412916,1.2549619392508191,0.017437292233303047,0.00013915578597388167,0.0006568427075456816,3518.2382268255765,326.66514330413304,4698098,2738,0.41372015714717436,3639,0.5498640072529465,221,0.033393774554246,3880,2.905593722326373,4.346328195829556,14382,6618,4.955984343906169,0.0005326383910989812,2.2697525213167597e-05,0.010429703796412181,1801.4399969719555,327.599409233284,2405562.4620000045,7343,2.206104563312179
Madison County,37115,1164.497728,2.6550819252432127,0.018725715426275477,1.1702612945456985,0.013782215395118636,0.0003851055482601579,0.0010631399999869158,2804.408279618382,402.7783756783417,3265727,1772,0.4536610343061956,2032,0.5202252944188428,98,0.025089605734767026,2134,1.8325497325487268,4.151561699948797,8108,3906,3.354235827242421,0.0008541959531453928,3.871040990203211e-05,0.001726689689195856,1426.5447695231544,404.28526235093625,1661208.1429999971,4109,2.118279569892473
Martin County,37117,1182.135018,2.861930693069304,0.01565564442104346,1.050800408606057,0.03646864686468649,0.001700434536522399,0.0024931467886758875,2074.611235313218,482.389966561761,2452470,501,0.24801980198019802,1235,0.6113861386138614,280,0.13861386138613863,1519,1.2849632037547847,5.033663366336634,5084,2020,1.708772660687732,0.0020742183916194847,7.464641660460814e-05,0.0027537372147915028,1093.933115345713,486.3394670928923,1293176.6430000006,2659,2.6465346534653467
Mecklenburg County,37119,1356.030322,2.772022649780726,0.03105016507720506,1.0732294927593629,0.03828624776749372,0.0006954626626962595,0.00011425351139828709,11521.530321650127,162.22309931574398,15623544,12194,0.29698002922552363,23451,0.5711397954213346,5062,0.12328300048709206,28866,21.287134610253943,4.691134924500731,96309,41060,30.27955889617636,0.00010839398933846746,3.6668035789752918e-06,0.007839350424155582,6376.212004055739,165.4991351542755,8646336.81699997,52244,2.531880175353142
Mitchell County,37121,573.038008,2.6620997206103634,0.013004270554051331,1.2143542270355765,0.016655920911240043,0.0007182680584660506,0.002790291383290729,2722.869293514647,465.2079892665476,1560307,628,0.4049000644745326,889,0.5731785944551901,31,0.019987105093488073,923,1.6107134031500403,4.32495164410058,3354,1551,2.7066267478718444,0.0018134968805763475,9.724473257698542e-05,0.004770423375074538,1368.4447507014231,464.0064224852071,784170.854,1690,2.2082527401676337
Montgomery County,37123,1273.046508,2.7950421542720387,0.020013100225086483,1.1046525231048814,0.038832263747325936,0.0011045858411359408,0.0018185053015503012,2251.4477475790795,449.3881613358439,2866197,798,0.3012457531143828,1614,0.609286523216308,208,0.07852019630049076,1851,1.453992441256514,4.815402038505097,6378,2649,2.080835211717183,0.0015262867372714106,5.6859499699950085e-05,0.009093759799310128,1172.6036178719073,458.04815618287756,1492778.940999998,3259,2.468478671196678
Moore County,37125,1806.961891,2.8150178480367143,0.018889744787034958,1.0835360532516456,0.03250892401835822,0.0009898579028527386,0.000617615346769318,3446.235659986017,327.7827405516352,6227216,2316,0.295257521672616,4671,0.5954869964303927,830,0.10581336053034167,5528,3.05927868624873,4.843957164711882,18998,7844,4.340988063483183,0.00045249600726357173,1.9152957031541755e-05,0.015159490472681334,1777.8182174180597,323.96629366679974,3212449.767999986,9916,2.5198878123406425
Nash County,37127,1399.739716,2.8278751753155795,0.022713593166197553,1.0496188498646772,0.03437938288920078,0.0009026077888802337,0.0008485113639410209,3352.2761813239845,339.9981240489818,4692314,1601,0.2806802244039271,3243,0.5685483870967742,844,0.1479663394109397,4103,2.931259257060332,4.8390603085554,13801,5704,4.0750433346995205,0.0006592313371109593,2.6480361958281382e-05,0.004130135497427722,1809.193742988716,344.6380424605338,2532400.3360000025,7348,2.5874824684431976
New Hanover County,37129,497.789754,2.9223736671302363,0.030441185292373652,1.0708061653614005,0.028310925668366536,0.0005451429850698402,0.0004592562480309935,8970.139757034807,167.19375680533105,4465243,3227,0.2992118683356514,5542,0.5138618451553083,1937,0.17960129809921188,7558,15.183116846555262,4.952619378766806,26707,10785,21.66577337789078,0.0003112521452583138,1.3932494689944115e-05,0.009772718762871157,4833.158516557163,171.12858588804292,2405896.788999995,14059,2.5855354659248957
Northampton County,37131,1389.889811,2.766687124931799,0.01686794497661328,1.076998116025785,0.022722313147845088,0.0011546281917057832,0.001898272428053625,2019.4006329038434,495.2786949003006,2806744,855,0.3498363338788871,1421,0.5814238952536824,146,0.05973813420621931,1589,1.1432560965798748,4.637479541734861,5667,2444,1.7584127753563337,0.0015360447894692078,6.185754121454975e-05,0.0038821245809070055,1021.6624582479186,497.19826365546044,1419998.240999995,2856,2.352291325695581
Onslow County,37133,1973.376983,2.826336272324996,0.02262065458124953,1.0842265873524108,0.030872331492426432,0.0004268161598578439,0.0004565088564070538,3315.339941309137,269.10231700394957,6542415,3483,0.33746729968026357,5760,0.558085456835578,1055,0.10221877725026644,6838,3.465126054933823,4.711171398120337,24312,10321,5.230120797451299,0.00036321125170484463,1.4549725263274358e-05,0.0096248766041461,1743.4631404130487,272.29996296003225,3440510.0320000076,12635,2.429512644123631
Orange County,37135,1029.600383,2.753254896435123,0.020745744640466662,1.0815525693728885,0.028843173171762868,0.0006869161717997637,0.0006412192204051788,4485.791383976216,286.0505714728113,4618572,2449,0.34507538396505566,3984,0.5613639566013808,639,0.09003804424404678,4648,4.514372835076927,4.5500915879949275,16146,7097,6.89296557885993,0.0005069470180513489,2.125214906868857e-05,0.008361204013377926,2357.551124764877,285.8715747261804,2427335.540999998,8491,2.397210088769903
Pamlico County,37137,871.556645,2.784520025429121,0.014633662215280258,1.1030975765421864,0.028777283322737875,0.0011889529296952297,0.002926289532812838,1921.6083298865772,462.9050605306795,1674790,590,0.3750794659885569,894,0.5683407501589319,86,0.05467260012714558,983,1.1278670246384273,4.600127145581691,3618,1573,1.8048167138924172,0.0021490246710385084,9.541074324968993e-05,0.014372581536760642,970.344629751517,460.87755313351465,845710.3099999994,1835,2.304513668150032
Pasquotank County,37139,587.616451,2.9407054125998155,0.025523321301906408,1.0729276295640553,0.04028393966282167,0.0011059808595196244,0.0022972426393125084,3144.0682197646556,316.73344916852307,1847506,551,0.24445430346051464,1361,0.6038154392191659,326,0.14463176574977818,1703,2.8981489492029215,5.175687666370896,5833,2254,3.835835426602105,0.0026090906702957756,6.680250347138157e-05,0.0041145208297617,1657.2816372698874,325.1572467445745,973845.9540000005,2995,2.657941437444543
Pender County,37141,2256.645184,2.773837054758126,0.018032431823459857,1.078835559411679,0.026169590643274784,0.0005547209338188974,0.0009147994612652947,2128.373942901602,417.4330617069347,4802984,1817,0.36224082934609253,2758,0.5498405103668261,379,0.07555821371610845,3198,1.4171479072892657,4.587719298245614,11506,5016,2.222768575035321,0.0006390356713996377,3.0025338566392852e-05,0.00851729532417869,1100.2465574136045,421.8973823279507,2482866.09499999,5885,2.3401116427432216
Perquimans County,37143,640.099676,2.7728682170542647,0.019532541778731132,1.068454443173618,0.023126614987080085,0.0009337723500508909,0.0035854968396870197,2051.1191057062774,440.42961254612476,1312920,444,0.34418604651162793,743,0.575968992248062,98,0.07596899224806201,843,1.316982388224174,4.6217054263565895,2981,1290,2.015311127887526,0.0027378640624960964,0.00011720581340834507,0.0020127474002012745,1068.5741543790439,449.40471090670167,683993.97,1522,2.3790697674418606
Person County,37145,1016.141549,2.751512267343477,0.014333062053809987,1.0740751884842656,0.015704314720812195,0.0007868942765154516,0.0014132166567054926,2978.77305083998,431.2988119122248,3026855,1253,0.3975253807106599,1699,0.5390228426395939,199,0.06313451776649746,1899,1.8688341224397664,4.4530456852791875,7018,3152,3.1019300441970215,0.0010066848284339682,4.7678835364981493e-05,0.005414648047876888,1512.6044737690402,432.3545015471174,1537020.2530000024,3555,2.268718274111675
Pitt County,37147,1689.619168,2.869231782595577,0.02644283191926122,1.0610445947084726,0.034914182475158026,0.0009604474035520886,0.0005613627564847575,3415.07426127871,262.1496039253077,5770174,2449,0.2765356820234869,5265,0.5945121951219512,1106,0.12488708220415537,6407,3.7919787614530662,4.970867208672087,22011,8856,5.241417810430522,0.0004183974119808744,1.697117954638962e-05,0.006542183453727681,1792.2778750104717,264.8244033231308,3028267.052000001,11435,2.5741869918699187
Polk County,37149,615.6063,2.6544838860345576,0.014629469716842607,1.1741388512795161,0.026514089989101704,0.0007431205726544781,0.0020782497479122854,3401.3973102614423,439.8071020793948,2093921,754,0.35217188229799157,1273,0.5945819710415694,82,0.03829985987856142,1387,2.2530633620871,4.4474544605324615,4761,2141,3.477872140034954,0.001758094719824734,7.109184724473638e-05,0.012812434362528881,1769.3447906559734,440.9796761133597,1089219.7999999984,2470,2.3218122372723027
Randolph County,37151,2026.174233,2.80447815589268,0.01458408220303442,1.0760222549453995,0.030909753541980025,0.0015123582487642268,0.0006467259861225979,3508.034065498846,410.6232369728478,7107888,2330,0.31843651769851034,4413,0.6031160311603116,560,0.07653409867432008,4987,2.4612888263889,4.731447314473145,17310,7317,3.611239290693319,0.00046497541438799214,2.06534019513098e-05,0.004274985557481225,1819.6046716778064,415.090756586354,3686836.0999999964,8882,2.4418477518108515
Richmond County,37153,1226.882608,2.918830641064712,0.017085340629125558,1.0651521748083206,0.03858579701310562,0.001539127950478155,0.0015575635030962052,2663.7993371897196,389.94977663763206,3268169,826,0.2517525144772935,1935,0.5897592197500762,515,0.15696434014020116,2455,2.0010064402184438,5.108808290155441,8381,3281,2.6742574869070115,0.0011163695550800274,4.586383043754042e-05,0.002624985085312015,1409.8902639265373,398.93215959409554,1729769.8439999982,4336,2.656811947576958
Robeson County,37155,2453.425443,2.9081246901338433,0.018110427934670433,1.0613485041213597,0.030618905965956216,0.0008823689027857032,0.0006254325526934623,3254.8573631140894,392.3524722645309,7985549,2264,0.28061477441745164,4707,0.5834159643034209,1080,0.1338621715418939,5804,2.3656720511151885,5.045364402578087,20353,8068,3.288463492142891,0.0004984542987532998,1.8644682307322983e-05,0.004323686925760331,1689.7903777058052,399.36178653308957,4145774.7060000026,10381,2.5762270699058005
Rockingham County,37157,1464.97439,2.819004968321259,0.01749860414616698,1.072842839737199,0.02838780254341596,0.0009906857182345732,0.0006475833180981685,3839.8694642027112,324.8995278964996,5625310,2430,0.3322849719677287,4229,0.5782852454533023,645,0.088199097497607,4883,3.3331640698510774,4.735129221933543,17314,7313,4.99189613819802,0.0005687566245941178,2.0599515106173655e-05,0.009414346771398867,1985.5269101325432,327.37716083286523,2908746.0740000075,8885,2.4248598386435116
Rowan County,37159,1324.722118,2.8518396517182834,0.022588692708356728,1.0709983593898218,0.025123285560178902,0.0012217899298026648,0.0005599848611432284,4502.554970551176,284.6129769050905,5964634,2687,0.31056403143781786,4917,0.5683079056865464,975,0.11269070735090153,5965,4.502831136393844,4.844429033749422,20957,8652,6.531181054833117,0.0004109670020232384,1.7382277523105686e-05,0.006489478455885861,2321.9059244242185,285.88903559810376,3075880.133999998,10759,2.4860147942672213
Rutherford County,37161,1464.487608,2.73419540229884,0.01963062195444091,1.1128535871897498,0.023110533774208863,0.0006706012416151553,0.0005289088388334629,3993.3467467073397,308.433459469438,5848206,3148,0.37175247992442134,4852,0.5729806329711856,419,0.049480396787907416,5320,3.632669864148144,4.478271138403401,18961,8468,5.782227144662873,0.0004497703825914097,1.7789522217212814e-05,0.006223300458836559,2056.2523667322153,308.7303783063359,3011356.1100000003,9754,2.305266887104393
Sampson County,37163,2449.357429,2.892221244991693,0.015044957254181842,1.0548226879897216,0.03350923482849594,0.0013750335902457606,0.0015019546043463648,2203.0346886542507,617.7469239839714,5396019,829,0.24303723248314277,2118,0.6209322779243623,459,0.1345646437994723,2582,1.05415402808489,5.121665200820874,8735,3411,1.3926101432213631,0.0010797571440004472,4.418582117820207e-05,0.0032054951345163135,1133.3590165863807,618.9523583054596,2776001.326999986,4485,2.651421870419232
Scotland County,37165,826.556054,2.88620228543641,0.022987288274109625,1.0512942361399815,0.03576464867493306,0.0015760191036635382,0.0018656641948146776,3036.957387042503,358.0395826558268,2510215,633,0.23085339168490154,1709,0.6232676878191101,360,0.13129102844638948,2109,2.5515510893590285,5.113785557986871,7011,2742,3.317379367957542,0.0013533702890611023,5.490960882544176e-05,0.003993724147767793,1583.2523670560392,361.1056371412802,1308646.8289999994,3624,2.6604668125455873
Stanly County,37167,1023.370455,2.9259036144578303,0.017735308646479736,1.0878825492840731,0.030366922234392038,0.0016839313697461073,0.001409237457786631,3617.0811556212175,393.99829568919756,3701613,910,0.24917853231106243,2267,0.6207557502738226,470,0.12869660460021906,2742,2.6793816321382855,5.14512595837897,9395,3652,3.5686001898501165,0.0009379013032080611,4.111165926656801e-05,0.004683342203299627,1842.4099296476193,392.07067747972593,1885467.8880000021,4809,2.633351588170865
